CustomerID,Name,Email,Age,Country,SignupDate,LastLogin,TotalPurchase,Feedback,CartValue,ItemsBought,DiscountApplied,AvgPurchaseValue
eb8f2056-72d3-4c5d-8a31-b24384dd6da6,Regina Perez,rdavis@hotmail.com,,USA,2023-06-19,2025-02-13 13:55:40,384.84,,150.11,6,,64.14
b6e355f6-95bb-440d-89cd-4af97d161f29,Joseph Pugh,umurphy@hotmail.com,unknown,,2022-06-06,2025-02-13 22:02:02,851.8,Average,372.33,,0.0,
156af458-6c4c-4935-b79d-eda1ade6c5e9,Lynn Burton,mendezmargaret@yahoo.com,72,United States,2023-12-07,2025-04-07 09:21:00,565.95,Average,76.45,,5.0,
ffc573d5-fd0b-470e-b85a-f4635e4af862,Nicholas Wright PhD,michelleortiz@vincent.com,42,India,N/A,2025-02-19 14:06:12,474.46,Bad,56.75,,10.0,
2aa50f4e-c6f0-4933-95d1-805142cb6d1d,Tony House,jocelyn21@morris.com,,usa,N/A,2025-03-02 14:27:53,430.7,Excellent,170.57,,0.0,
1d7173e5-5bc7-4deb-b123-4efe6e648043,Jerome Manning,adrienne66@johnson-alexander.com,34,usa,2022-12-16,2025-04-20 20:49:05,815.52,,491.41,2,0.0,407.76
da54f267-dd13-4266-926d-53961058fe8c,Jordan Roman,mariaburns@richards.biz,,India,N/A,2025-03-14 17:29:14,596.76,Excellent,189.33,,0.0,
,Tina Martin,darrylmoore@yahoo.com,55,usa,N/A,2025-05-08 02:54:46,936.85,,308.69,,,
869bdbd2-e72b-45b7-8712-0911b3b68b57,Tanya Walters,maryevans@yahoo.com,34,IN,2022-07-25,2025-04-15 03:43:30,578.48,Good,43.31,6,0.0,96.41333333333334
33a1d1c2-ad4a-4155-809f-cd8f739cd488,Dawn Macias,deborah11@sanchez-williams.org,46,Germany,2024-07-25,2025-03-02 21:01:39,,Excellent,146.68,10,10.0,
41a8a6e1-65e0-4993-bf41-1fed1e70e799,Lisa Davis,vunderwood@scott.com,unknown,United States,2023-04-17,2025-05-08 02:10:38,377.67,Excellent,228.17,,5.0,
ff3e0ba1-0ac7-48b4-a418-65bf350d278d,Adam King,stephaniesantos@sanchez.com,,Germany,N/A,2025-05-16 15:59:01,766.19,Good,442.42,,,
9f982188-3744-4a64-8c24-9558f2ad985f,Jasmine Rowe,carlosramirez@dean-ray.com,,IN,2024-04-06,2025-04-07 12:50:38,53.75,Bad,,,10.0,
755a3ac1-32ae-4a20-9ac9-02ee25777cf0,Jean Beard,ericksondonald@yahoo.com,,,2025-03-18,2025-04-30 18:08:33,60.74,,99.16,,15.0,
,John Gallegos,marvin66@terrell.com,78,usa,2024-12-24,,165.4,Average,55.37,,5.0,
d3b564b0-8be0-4c3e-9c94-938160c6b3ed,Michael Murphy,watkinsdouglas@lewis.com,,USA,2023-07-10,,989.49,Good,,,10.0,
98a33736-fd1a-47ce-9ad0-a6f226bdd974,John Boyd,jenniferbaldwin@hotmail.com,37,United States,2024-02-23,2025-04-09 05:17:27,622.83,,79.9,3,20.0,207.61
905c053b-25fd-4cbe-bce7-1b48fba52e59,Keith Reed,kennethwallace@hotmail.com,unknown,United States,2022-08-18,,435.15,,435.38,9,20.0,48.349999999999994
6c596216-ae0f-4bc8-a36b-cb0167e98363,Connor Rodriguez,laurengreen@yahoo.com,unknown,,2023-06-08,2025-01-10 16:47:49,613.31,Bad,335.65,,5.0,
ade7cef3-7ed2-4c2f-856f-3d95e0ae1a1b,Amanda Hebert,dustin06@west.net,45,India,2024-11-17,2025-02-17 08:05:10,,Average,92.6,,10.0,
d5627386-528c-4241-a345-ac72eac39204,Theresa Edwards,kcarr@hotmail.com,76,,2023-07-04,2025-01-26 05:25:08,194.42,Good,258.13,10,5.0,19.442
a2939b3b-7fa7-4d8a-bf88-ec827f99d273,Victoria Hubbard,maryadams@zimmerman-gonzalez.info,,Germany,2023-03-13,2025-02-11 08:22:34,196.44,Good,395.5,,0.0,
8af58903-33b5-43ce-9fec-4623ab899605,Michael Larson,fanderson@yahoo.com,unknown,ind,2023-10-22,,479.43,Bad,243.75,,10.0,
027c013f-3801-4399-ae6a-8e2f9c19ed34,Eric Brown,clarkjose@valencia.com,unknown,ind,2025-03-16,2025-02-15 01:42:25,648.01,,308.56,10,10.0,64.801
bf3df0bb-f66a-4168-b4a1-ca795718ada2,Cesar Castillo,markchan@gmail.com,unknown,,2022-10-27,2025-01-20 01:42:33,,Average,365.99,2,20.0,
52631db9-d170-44ce-9179-7350e6256403,Pamela Williams,michaelle@alexander-mcdaniel.com,65,,2025-04-29,2025-01-28 06:27:09,310.53,,126.75,,5.0,
dfde2281-25fb-4f3d-866d-7002091472ad,Amanda Peters,lortiz@gmail.com,unknown,ind,2023-07-07,2025-01-21 11:52:10,126.55,Bad,240.91,3,0.0,42.18333333333333
27e969e2-c8bf-43fb-9a43-1f7a41c30359,Lynn Herring,aanderson@trevino.biz,,ind,N/A,2025-01-09 01:33:34,20.88,,410.53,,5.0,
4b5ca436-953c-478e-a106-7a8cd7a3283c,Kevin Miller,sbrown@jackson.com,,India,2024-06-19,2025-04-27 14:23:59,389.49,,364.06,,0.0,
786e30ef-ce9b-4e70-b4d4-dfccb7d779cc,Robin Harris,aaronmorgan@chavez-gonzalez.com,unknown,United States,2023-12-14,,84.83,Good,202.69,,15.0,
843b2a7d-15ab-4c21-8cc9-3ff710fce97d,Michael King,amy76@gmail.com,70,IN,2023-08-16,2025-04-19 16:00:57,409.32,Average,240.73,5,,81.864
10fc9eee-0a17-47f7-aa5f-24b6de6fec4b,Timothy Lutz,rodriguezjenny@gardner-mason.com,unknown,,2022-08-15,2025-01-18 18:36:11,386.95,Excellent,61.06,8,0.0,48.36875
4cea2df0-0a66-4c4e-a168-1081399f8a8f,Steven Tran,gardnerkeith@sanchez.com,,usa,2023-07-02,2025-04-25 13:27:47,271.09,Average,250.46,,0.0,
72d6bc20-d80d-4a1c-8247-2fd603e9ba02,Kevin May,gabrielscott@hotmail.com,unknown,IN,2025-05-03,2025-04-30 09:26:03,730.88,,,,20.0,
ccf719ab-2922-4bd8-9ca5-b35354a1d505,Peter Meyers,kbush@castro.com,unknown,USA,2022-10-31,2025-03-26 05:08:55,911.41,,279.24,7,0.0,130.20142857142858
75f2bc20-a7f5-495c-9e62-d43f261908b9,Matthew Bryant,christopher63@cummings-perez.org,,Germany,2023-11-25,2025-03-29 23:51:48,198.64,Average,346.96,,20.0,
61d9fe39-8147-48f4-9f0e-f320f7f60e7f,Jimmy Moore,ronalddrake@hotmail.com,unknown,ind,2023-08-02,2025-05-07 07:10:21,459.85,Excellent,191.44,2,0.0,229.925
089b30a0-809f-4923-87a1-798fe6addd9e,Matthew Alvarez,justinpalmer@yahoo.com,,ind,N/A,2025-03-29 08:44:28,236.76,Good,213.6,,5.0,
cb4d18d6-adb6-4a35-9734-a26c92e94e89,Kimberly Hoover,melvin22@gmail.com,,USA,2023-03-15,2025-03-18 19:02:03,974.16,Bad,472.06,,,
99a2ecb1-c202-487b-849b-8a44ce1bb02a,Robert Miller,dawn57@hotmail.com,unknown,Germany,2023-10-28,2025-01-03 17:32:22,319.75,Good,133.32,,0.0,
6d265dd8-bf39-4fbb-938c-3460fd938adc,Harold Hayes,andrewgarcia@hotmail.com,unknown,ind,2023-05-13,2025-04-30 16:37:45,541.07,Bad,378.17,,,
4a276dda-34c3-494a-812e-a9b8e7e13ed8,Kayla Archer,,unknown,IN,2023-05-26,2025-05-04 11:33:35,251.41,Bad,336.91,,20.0,
6af79ad2-993e-48c6-a6b1-06e289110af0,Barbara Stewart,lisabean@rivera.info,,,2023-03-22,2025-04-12 18:19:59,331.77,Good,332.54,,15.0,
d872298c-7b72-490b-b8f8-f071d360da69,Nicholas Smith,alexander93@gmail.com,,,2023-03-05,2025-05-02 12:08:12,695.56,Bad,252.34,2,10.0,347.78
9b8086da-6379-4035-b8e4-5086ca819c6f,Cheryl Gutierrez,donnaball@hotmail.com,36,IN,2025-04-15,2025-03-03 21:36:53,,Good,262.52,,,
dd620222-d9ef-428b-bbcb-50b3961d8dcf,Eric Price,jared60@hotmail.com,unknown,USA,2023-12-25,2025-05-17 13:30:13,582.51,Excellent,80.35,,5.0,
e2a01335-a830-43ab-853e-4b42cc4da021,Randall Dawson,jocelyn03@hotmail.com,unknown,IN,2022-11-22,2025-04-12 09:17:09,830.45,Excellent,257.68,,15.0,
4d6cd782-2e95-43ea-bda1-7da2000fc63d,Russell Jones,gcole@hotmail.com,,India,2024-08-24,,125.45,Average,253.37,,10.0,
552ae5ca-4124-405b-91fc-fe8881c16e98,,haaschristopher@yahoo.com,unknown,United States,N/A,,394.74,Excellent,267.33,3,5.0,131.58
4312ece2-dc21-41e1-be56-ac3d10cc8711,Henry Winters,sharrington@hotmail.com,unknown,usa,2023-06-11,2025-02-10 22:05:09,741.91,,283.76,7,10.0,105.98714285714286
c5c14262-4d84-4ec5-9334-886ff164f9d8,Megan Hart,todd68@burton.com,unknown,United States,2025-03-14,2025-01-25 14:37:12,785.18,Average,421.98,4,0.0,196.295
6238d0a0-cf5e-4ea3-a258-4ab368777bab,Jennifer Johnson,raymondsummers@yahoo.com,30,United States,2023-02-03,2025-04-29 13:40:28,441.73,,216.34,,10.0,
ef7e85ec-a417-456f-a9ee-7f3d0ff030b8,Cheryl Hughes,tkelley@yahoo.com,,USA,2023-11-06,2025-02-28 03:43:18,311.0,Average,415.15,3,20.0,103.66666666666667
babd4745-497e-4f1a-bd2b-f042209818d1,Caleb Bell,benjamin77@jones-perez.com,80,Germany,2024-01-13,2025-04-18 13:28:26,,Good,287.16,10,0.0,
f11ddff7-0e37-4526-9582-a3bdd476fe38,Luis Valdez,vjohnson@white.com,unknown,India,2022-06-27,,33.56,Good,,,5.0,
2412579d-6af9-44e0-bb38-785b0932f5b6,Jesus Spencer,sherryjohnson@mayo.biz,,USA,2024-08-22,2025-02-27 01:40:37,856.91,,,,5.0,
9a1a7d6f-dd02-4100-a3d4-84087de8a234,Kathleen Miller,keithalexander@hotmail.com,40,USA,2025-03-21,,350.13,Good,355.21,7,20.0,50.01857142857143
b2ddc481-ac6d-4df8-94e5-064cb799ae8e,Scott Gibbs,timothyhuang@guerrero.com,unknown,,2022-07-23,2025-05-11 15:30:12,60.24,Excellent,183.71,,5.0,
5a4f4145-fc98-4279-8f6f-111c26c06e67,Deborah Wong,peter94@yahoo.com,unknown,IN,N/A,,947.31,Bad,52.64,,10.0,
775e0ec3-9c9d-43f3-8901-8aee69407be7,Ronald Cook,browndebra@yahoo.com,,IN,2024-08-24,2025-03-20 00:49:36,638.68,,66.26,,5.0,
19faa06e-0c0a-4967-b579-501a62fda854,Kaitlin Johnson,jschultz@gray.biz,unknown,United States,2024-03-20,2025-04-26 12:05:29,716.31,,459.05,6,0.0,119.38499999999999
052daad3-26c0-4984-8734-bb05788c31f6,Lori Mitchell,nortonchristopher@phillips.com,69,ind,2025-04-14,,871.47,,,,5.0,
21f8c156-9e0d-445b-992a-34a1084fa819,James Moore,,,United States,2022-11-03,,355.7,,397.02,,10.0,
b3386c3e-1af4-487f-92eb-dac5a1457899,,moorebrittney@harrison.org,unknown,United States,2023-06-15,,352.49,Excellent,46.28,,,
31e9ca80-58bf-4b9e-a624-5b598c94af98,Bridget Thompson,mezaann@jones.org,,,2023-03-25,2025-04-12 07:19:41,463.86,Good,164.75,7,,66.26571428571428
c707aef9-c6c3-444c-888e-03b662276cbc,,lorimichael@miller-wells.info,unknown,Germany,2024-07-19,2025-01-10 18:22:42,879.2,,444.65,,10.0,
0f66b32d-e19b-4837-9c6a-4b5e7d859725,Margaret Sanchez,taylornathan@dixon-miller.net,28,IN,2023-08-26,2025-03-30 22:33:53,119.41,Bad,320.69,,10.0,
9d44c93e-7799-48e2-b368-c5539c30ceaa,Lori Dougherty,clintonmoody@kemp-rice.com,unknown,Germany,2022-09-27,2025-04-21 19:25:26,751.93,Average,341.05,,,
a6855857-567e-4862-af15-1673a1df3da7,Dr. Michael Williams,john12@hotmail.com,43,Germany,2022-10-26,2025-04-21 01:45:45,608.3,Bad,,7,0.0,86.89999999999999
b6af98b2-aeba-42d0-b830-32491fd3af07,Douglas Jackson,jill58@yahoo.com,,IN,2024-07-01,2025-02-18 00:52:31,0.61,,410.94,5,0.0,0.122
d960af85-c9df-4e44-8bdf-fa7d9f3dd894,Darrell Johns,smithjonathan@schwartz.com,60,ind,2024-03-02,2025-03-18 05:54:33,261.72,Good,282.92,,10.0,
633cbf79-e96a-41af-b55e-3aa2208a393e,,restrada@yahoo.com,78,ind,N/A,2025-02-21 05:54:44,848.04,Excellent,342.58,,5.0,
beebb4ea-eab9-421b-8b36-b545cca1a034,Shawn Taylor,jacksondiane@morris.info,,USA,2025-03-29,,18.32,Excellent,299.9,7,0.0,2.617142857142857
fbbff9e0-ae56-402a-b521-ca9fdf5e6f78,Alexis Conrad,manuel19@vaughn.com,,ind,2024-09-21,2025-04-19 02:24:36,463.81,,,,,
dc45488d-84dd-49b9-9f1e-0ee9cf6c9992,James Solis,cgrant@hotmail.com,,usa,2023-11-16,2025-05-09 15:23:55,,,151.61,,5.0,
09c67417-306a-4871-beef-71cbc915d113,Mrs. Samantha Hicks MD,phillipburch@yahoo.com,70,Germany,2023-02-19,2025-03-01 17:16:43,753.3,Bad,405.66,4,15.0,188.325
5f1ff97c-71cf-4814-a45b-d776c838a145,Ashley Carr,samanthawilliams@yahoo.com,,usa,2022-12-31,2025-01-24 11:46:10,,Good,284.9,,10.0,
5b471c43-7499-428c-b0c3-2323c1b199c4,Megan James,deborah04@rios.com,unknown,USA,2022-11-22,2025-03-02 23:20:59,19.07,Excellent,265.77,,10.0,
f4dd05d5-1349-447a-a1cb-a182ca20854d,Jeffrey Mcintyre,,unknown,,2023-08-06,2025-04-22 07:49:16,496.89,,260.2,,10.0,
0a3c2c6f-ef2d-4a38-a6e4-b8df0b6d9611,David Taylor,sara81@gmail.com,unknown,IN,2023-08-17,2025-02-19 15:35:56,475.56,Excellent,262.2,8,20.0,59.445
06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,Kim Jones,monicabishop@gmail.com,,India,2023-02-11,2025-05-16 04:11:51,,Bad,100.54,,15.0,
91bacf80-aaa0-4996-8522-dc4ef1dd50bf,,lisa04@gmail.com,,United States,2024-06-10,2025-04-10 18:08:01,151.77,,472.47,,,
3acaaf82-374a-4cc9-a039-7e67926146de,Matthew Church,markwu@aguilar.com,61,India,2023-08-17,,946.25,Average,,7,,135.17857142857142
e27ac8e9-d1c3-41bc-86be-643217ee0eb0,Jeffrey Ruiz,qliu@watkins-nixon.com,,United States,2023-06-04,2025-02-21 21:15:45,831.78,,105.9,,20.0,
809e2109-c786-4a38-a09f-1aede38690e7,James Brewer,wisealvin@yahoo.com,33,,2024-08-31,2025-03-29 19:27:56,440.85,Bad,120.66,,15.0,
81d1bf06-6b8c-46f2-8611-f583b2d10e3d,Kevin Houston,obooth@becker.biz,,Germany,2024-11-03,2025-03-28 17:39:48,121.0,Good,266.59,5,20.0,24.2
254bf7ae-1d0a-4994-b20b-575d4e28e674,,christinasnyder@martin-shelton.biz,,India,2025-04-22,,451.74,Good,269.12,,0.0,
6c0be55c-90e6-49e1-a44f-c3a96d0c62c3,Dr. Jacqueline Johnson DDS,johnnyhaynes@gmail.com,31,Germany,2023-05-25,2025-01-21 01:11:28,981.14,,84.92,,,
1ad1daaa-ef8d-4ff0-9583-1feeec41e6f6,David Williams,rhonda21@wright.com,38,Germany,2022-09-14,2025-04-25 00:23:01,,Good,141.01,,,
6a480542-1965-4435-901b-b5fa6a677623,Robert Maynard,amanda67@yahoo.com,,USA,2024-05-27,2025-03-02 09:34:21,201.95,Excellent,104.51,2,20.0,100.975
f45da406-bbf9-4b01-a7f9-e728c618fc1e,Shawn Williams,catherine44@mitchell.net,unknown,United States,2023-03-12,2025-03-04 15:51:07,225.22,Average,,9,5.0,25.024444444444445
6e5bac20-725c-4675-8a95-71e407dc02b1,Alyssa Fisher,pnelson@bowen-sanford.biz,unknown,ind,N/A,2025-05-14 14:18:32,486.52,,171.33,,,
7f22cd12-07b6-408e-aac1-ca75afb918c8,Jenna Middleton,jennifer00@shelton-price.net,,USA,2023-11-24,2025-01-15 19:17:13,279.15,,,,10.0,
53125ffd-f655-460b-9d32-e231eb561699,Lindsey Martin,,unknown,usa,2024-03-09,2025-03-26 14:36:28,819.33,,437.55,,5.0,
5a3da367-141b-4a1b-80a9-78bfb8f8903b,Jason Lawrence,jwarren@hotmail.com,,IN,2023-07-08,2025-03-08 04:39:07,496.5,,480.63,,20.0,
b1182d23-5bf8-4676-9f12-a0e912011caa,Diane Gordon DVM,lindafischer@hotmail.com,unknown,USA,2023-10-08,2025-01-02 07:47:47,556.65,Good,198.06,,,
2d8b5b41-590e-43da-986f-1721078548d7,Mark Miranda,kylejones@gmail.com,unknown,usa,2022-10-24,2025-01-22 01:19:52,218.87,Excellent,,,10.0,
3b019fcb-f96d-4403-948c-93f3028d042b,Nicole Gonzalez,ffuller@mathis-dalton.com,unknown,,2022-12-21,2025-03-05 21:37:12,921.34,Good,439.54,,5.0,
98ba0f0e-120d-4126-9da5-3b38d1aa6c5e,Cassandra Silva,travis83@gmail.com,unknown,India,2024-05-06,2025-04-25 08:13:33,356.11,,39.82,,15.0,
00d3d1af-353e-4c86-a4ae-ba79e4b82987,Mark Carter,phillip89@gmail.com,,ind,2025-01-15,2025-01-21 11:27:43,307.04,Excellent,22.87,,,
bb6b0095-ac7b-4ab2-a8b5-6f85346d2b7e,Michael Adams,williamthomas@yahoo.com,unknown,India,2023-11-13,2025-04-19 04:54:36,14.75,,257.19,,0.0,
bf7b68ae-1f89-41b6-a6a1-a40bf031f4b9,Hannah Anderson,johnsonthomas@mills.com,67,Germany,2024-07-12,2025-02-08 03:18:02,764.69,Good,350.67,,,
b080e003-5e7f-403c-8b13-47f601d6d903,Carol Jordan,turnersamantha@yahoo.com,56,India,2022-12-04,2025-04-21 20:28:18,640.57,,267.32,8,20.0,80.07125
,Billy Page,riveranicole@hotmail.com,unknown,India,2022-08-22,2025-05-11 17:01:37,148.34,Bad,188.52,,20.0,
3b9cea95-9ad7-458f-aecb-325b064f768d,Paula Gardner,diane95@townsend.info,unknown,IN,2024-05-01,2025-05-10 16:03:37,924.78,Good,294.59,,5.0,
743c7e9d-2fde-4035-a452-bc39dbf2eed1,Caroline Clark,fchen@yahoo.com,unknown,India,2024-01-30,2025-01-01 23:22:11,,Good,41.76,,15.0,
b51d70d8-582d-4972-ba08-9ca81cc5a8a0,Joseph Fuentes,freynolds@yahoo.com,73,IN,N/A,2025-01-04 13:14:40,209.48,Average,449.62,5,15.0,41.896
0726d44a-2152-43c7-821a-a15ef58c43ce,Stephen Fitzgerald,wpacheco@fuller-lee.com,,India,2024-06-03,2025-01-04 12:15:35,124.63,,348.82,,5.0,
55c36c3d-5cbb-4080-b547-5c5ef76dce6e,Frances Wilson,smorris@cooper-martin.com,,ind,2023-09-24,2025-03-02 05:17:31,361.84,Good,286.18,1,20.0,361.84
4bdd5f99-4ae9-4e11-b5fe-0213792ecd75,Sarah Ortiz,tylerdavis@hotmail.com,,Germany,2024-12-19,2025-03-31 19:50:23,404.15,Good,245.03,,,
8d9ecfb9-f549-4e22-a0df-7f74efe78b60,Stephanie Peterson,grant52@yahoo.com,unknown,ind,2023-09-13,2025-01-22 09:25:45,158.96,,246.55,3,5.0,52.98666666666667
97d01e70-2f1d-4bef-93b5-3b92a2cb5f38,Evelyn Neal,rodriguezmarc@yahoo.com,unknown,Germany,2024-06-07,,511.35,Bad,95.51,,5.0,
88819f42-1a42-4629-94af-e646fe3216bd,,melissa03@hotmail.com,unknown,USA,2022-12-21,2025-04-11 08:34:46,386.25,Average,339.95,,,
606821d6-280a-47ee-8ec9-85ff94b28b9d,Victoria Manning,geoffreygrant@yahoo.com,unknown,ind,2023-07-31,2025-05-10 07:31:57,823.63,Good,153.26,6,15.0,137.27166666666668
200f7753-f217-4aac-a59c-ff81e5ce0ca6,Spencer Riddle,marquezpaula@rodriguez.info,unknown,USA,2022-07-26,2025-01-04 21:04:17,257.49,Average,308.84,,10.0,
82221345-50de-4292-b90a-9016cdec85da,Travis Hunt,jasminebrown@gmail.com,,usa,2024-02-13,2025-04-08 00:30:06,977.42,,,5,15.0,195.48399999999998
2f16fb50-c13e-46af-bc95-90d33e2aad3e,Whitney Hess,conleycathy@campbell.org,19,ind,2025-04-22,2025-02-15 22:15:24,512.18,,383.39,10,10.0,51.217999999999996
a9c72e7b-6b77-4df1-9f59-aa2c4a82e06a,Brittany Smith,melissayoder@barrera-schmidt.com,59,Germany,2022-08-28,2025-02-23 06:32:22,544.3,Good,159.51,7,20.0,77.75714285714285
99e8c828-21da-432c-9c68-d4fd0bd7696f,Michele Walls,deborahpowell@gmail.com,unknown,USA,2024-05-06,,782.78,,38.45,4,,195.695
b3c161c3-13f2-437c-a4d0-27590542bd75,Melissa Holland,lewisabigail@lowe-bryant.com,56,United States,2024-11-23,2025-04-10 22:41:31,,Average,336.06,1,20.0,
4ca49aaf-6b94-4e09-a1cc-14b312bdf75f,Matthew Holden,trobles@yahoo.com,,United States,2023-02-16,2025-02-28 12:32:37,369.57,,240.32,,10.0,
ed28508d-bdaa-4bfa-aab0-15638cffbbb1,Michael Mendez,michaelporter@brown.biz,28,Germany,2022-08-30,,765.84,Good,420.51,10,15.0,76.584
4c4b91fe-6c14-4fc6-9750-ca7e246cb09c,Ricky Smith,karen15@gonzalez.net,49,Germany,2022-11-08,2025-02-21 06:49:04,208.21,,29.99,,20.0,
3f80c31f-15a5-412c-9ac4-b6c7a31034dd,Ruth Castillo,ldalton@hotmail.com,unknown,ind,2024-01-18,,96.42,Average,273.09,,10.0,
,Jesse Silva,kim09@hotmail.com,60,USA,2023-05-11,2025-02-08 23:48:32,,,183.32,5,10.0,
a3155940-5e87-405a-a1fd-cdf171df24d9,John Rowe,james81@gonzales-rodriguez.info,30,USA,2023-08-13,2025-03-19 22:34:43,850.87,,289.24,,5.0,
605dd4d6-0ecf-495b-877a-2133f2ed33e1,Kristina Wilcox,ystewart@yahoo.com,,India,2025-01-13,2025-04-28 04:06:29,942.68,Bad,330.9,,5.0,
f642c8f3-6acf-49eb-8228-4fd9689bba65,,victoria28@rojas.com,36,usa,2022-10-30,2025-03-28 18:29:20,837.43,,59.29,,20.0,
70f8dd99-5217-4eb7-a6b9-20daba6a098f,Scott Mccall,hoffmanandrew@hubbard.com,54,Germany,2024-03-07,2025-04-03 13:51:15,521.09,,246.09,,20.0,
f3cc9d8a-4b16-48e4-9f20-f4063438b4e4,Ronald Atkinson,elizabeth10@gmail.com,unknown,,2025-01-14,2025-03-01 13:50:19,837.28,,320.68,,5.0,
2f7a304f-f344-4911-974f-7a54788c161e,Kelly Franklin,stephanie89@rollins.com,,,2024-11-08,2025-03-06 06:29:44,246.49,Excellent,91.36,,5.0,
1cb66f67-46e7-45ad-9bce-35d8cbe88a3f,Michael Sullivan,blackwelljoann@hernandez-harris.org,,ind,2023-08-18,2025-01-03 21:25:09,142.01,,76.49,8,,17.75125
27649a62-b02d-452c-9b05-0db28ee4fd02,Chad Price,karen47@mills-henry.com,,IN,2024-09-03,2025-04-22 21:25:18,666.67,,183.83,6,5.0,111.11166666666666
eda2fc4c-7237-4420-b3dd-77e1cbb02fe9,Krystal Hendricks,vmoody@yahoo.com,unknown,usa,2022-07-04,2025-04-28 04:28:07,,,187.46,8,,
6bf4d047-c484-4a8d-af75-1bde66163e5b,Angie Chapman,wbraun@yahoo.com,unknown,United States,2024-10-12,2025-04-27 16:38:39,925.6,,386.61,10,,92.56
f5a3e893-3f7a-4748-acbb-93c26e84f8ea,Jonathon Gibson,maryreeves@powell-stevenson.com,,IN,2022-08-01,2025-02-27 04:02:28,54.94,Average,209.95,,15.0,
85fa2d5c-efe6-471b-9723-a95974151acc,Brian Whitaker,klee@everett.com,unknown,India,2024-02-04,,894.97,Average,265.99,,,
a1ab17c0-7662-49cc-9af9-5c78247f4d97,Matthew Kennedy Jr.,dorismartinez@hamilton.com,unknown,USA,2024-02-16,2025-01-21 17:24:28,577.15,Bad,338.52,10,5.0,57.714999999999996
c149fa8e-7bb8-42f1-9624-d318a32652e8,Caitlin Phelps,warnervirginia@sharp.com,unknown,,2024-08-07,,97.71,Bad,294.18,7,15.0,13.958571428571428
d4864482-0078-4b12-8b73-50d13421beaf,Briana Jones,michael16@martinez-berry.net,,IN,N/A,,368.16,Excellent,52.13,7,,52.59428571428572
764657ca-9e65-436c-b2f7-74b1b2f11ef9,James Benton,kathrynhudson@mitchell.com,57,United States,2023-12-09,2025-03-08 08:32:31,378.67,Excellent,372.44,6,0.0,63.11166666666667
843b2a7d-15ab-4c21-8cc9-3ff710fce97d,Michael King,amy76@gmail.com,70,IN,2023-08-16,2025-04-19 16:00:57,409.32,Average,265.91,,,
d138d150-8557-416a-a750-2a812227d96d,Amanda Davis,jonathanallen@glenn.com,,Germany,2025-01-22,2025-02-17 01:46:28,905.16,Average,264.49,,,
dfde2281-25fb-4f3d-866d-7002091472ad,Amanda Peters,lortiz@gmail.com,unknown,ind,2023-07-07,2025-01-21 11:52:10,126.55,Bad,368.5,5,15.0,25.31
f11ddff7-0e37-4526-9582-a3bdd476fe38,Luis Valdez,vjohnson@white.com,unknown,India,2022-06-27,,33.56,Good,418.25,8,10.0,4.195
d675ebf7-4fe3-4c9a-9371-0f577e9cf84f,Gary Hatfield,adam52@lane-brown.com,27,USA,2024-10-28,2025-03-03 00:32:03,865.25,Good,359.97,,,
34ab18fd-0a68-488e-8ad4-041504c14982,Steven Pierce,jessica03@gmail.com,77,ind,2023-12-01,,699.01,Bad,331.02,7,10.0,99.85857142857142
905c053b-25fd-4cbe-bce7-1b48fba52e59,Keith Reed,kennethwallace@hotmail.com,unknown,United States,2022-08-18,,435.15,,243.47,10,20.0,43.515
e786ab37-5bca-47be-8298-17c53308fb2e,Mary Harmon,gillbrian@steele.info,62,United States,2024-07-30,2025-01-19 19:21:50,814.79,Good,257.75,4,5.0,203.6975
2f16fb50-c13e-46af-bc95-90d33e2aad3e,Whitney Hess,conleycathy@campbell.org,19,ind,2025-04-22,2025-02-15 22:15:24,512.18,,59.99,8,5.0,64.0225
e27ac8e9-d1c3-41bc-86be-643217ee0eb0,Jeffrey Ruiz,qliu@watkins-nixon.com,,United States,2023-06-04,2025-02-21 21:15:45,831.78,,496.6,,5.0,
